"subject" "activity" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-skewness()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-skewness()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-skewness()-X" "fBodyAccMag-std()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-skewness()" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-mad()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-mad()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-mad()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-mad()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-mad()-X" "tBodyAccMag-mad()" "tGravityAccMag-mad()" "tBodyAccJerkMag-mad()" "tBodyGyroMag-mad()" "tBodyGyroJerkMag-mad()" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-mad()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-mad()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-mad()-X" "fBodyAccMag-mad()" "fBodyBodyAccJerkMag-mad()" "fBodyBodyGyroMag-mad()" "fBodyBodyGyroJerkMag-mad()"
"26.WALKING_DOWNSTAIRS" "26" "WALKING_DOWNSTAIRS" "-0.1064396194" "0.17395384962" "-0.0799003729" "0.1539063202" "-0.9627219918" "-0.007131601642" "-0.01189114264" "-0.128111641206" "-0.1003822042168" "0.082221399603" "-0.33131291446" "-0.037268109685" "-0.05105874094" "-0.170842676616" "0.14700167906" "0.14700167906" "-0.111303956316" "-0.296158291686" "-0.463140795" "-0.006237000044" "-0.2796400557" "0.22678384386" "0.0044402193" "0.1399744981" "0.066383369364" "-0.165552378156" "-0.3601146078" "-0.130825898392" "-0.4566796268" "-0.3450157917" "0.005190978334" "-0.44312621" "-0.22138882542" "-0.3981998635" "0.042572962348" "-0.01372893002" "-0.39235391932" "0.005749436614" "-0.36967576104" "-0.067941075972" "0.24570237284" "-0.39299065312" "-0.507219518132" "-0.4894973794" "-0.2841332572" "-0.011629910112" "-0.284807676" "0.113849630394" "-0.9354258554" "-0.9330817682" "-0.9639008208" "-0.08640490273602" "-0.3793359516" "-0.111125653564" "-0.4734080504" "-0.3320502392" "-0.347350329684" "-0.5471984382" "-0.3589516378" "-0.17489710536" "-0.013289093376" "-0.013289093376" "-0.1067252722966" "-0.228002005332" "-0.4959535934" "-0.078283777824" "-0.3466485178" "0.217068509042" "-0.061537065488" "-0.3967016908" "-0.031272188786" "-0.4975063388" "-0.434482187" "-0.166970556046" "0.190760877208" "-0.104326628604" "-0.2982898294" "-0.4327701172"
"27.WALKING_DOWNSTAIRS" "27" "WALKING_DOWNSTAIRS" "-0.112837694688636" "0.167407531090909" "-0.166938774772727" "-0.140047614122727" "-0.946975165" "0.0159869469363636" "-0.00985034750909091" "-0.00358338882727273" "-0.0163131590545455" "0.152695027609091" "-0.363722908386364" "-0.0642023574227273" "-0.0621043700545455" "-0.493837613409091" "0.121176277863636" "0.121176277863636" "-0.0386367422818182" "-0.307952089840909" "-0.465807533547727" "-0.0626729573068182" "-0.241600361090909" "0.194912716568182" "0.0530611096231818" "0.154663327609091" "0.117683900822727" "-0.170975270611364" "-0.343626396295455" "-0.0522811342045455" "-0.294651710159091" "-0.20334131025" "-0.145530705509091" "-0.402132810611364" "-0.144904904113636" "-0.390968436431818" "0.2321868966475" "0.0367238492251136" "-0.0285961013181818" "-0.071212004425" "-0.376614889886364" "-0.113625944990909" "-0.131222701670455" "-0.397984195568182" "-0.293086634809091" "-0.502831373477273" "-0.28710220625" "-0.0979710029522727" "-0.240040783340909" "0.102037051897727" "-0.934963993181818" "-0.920921521590909" "-0.947245405681818" "-0.138528104113636" "-0.409310918409091" "0.0267528904659091" "-0.481813367954545" "-0.257846157386364" "-0.370747462356818" "-0.459459295681818" "-0.307268262272727" "-0.488423216363636" "-0.028739357545" "-0.028739357545" "-0.0788366462068182" "-0.246019741104545" "-0.50309176" "-0.17564706475" "-0.303090701863636" "0.168916943681818" "-0.163243978431818" "-0.474755492045455" "0.122519268827273" "-0.543033246590909" "-0.367816046590909" "-0.338348440886364" "0.114411745720455" "-0.021520482275" "-0.383422049202273" "-0.451261869340909"
"28.WALKING_DOWNSTAIRS" "28" "WALKING_DOWNSTAIRS" "-0.10858897408913" "0.125712887943478" "-0.235897105217391" "-0.121477255782609" "-0.956921542391304" "0.0143450903413043" "0.00123950141304348" "-0.0167652227782609" "0.00710564286763044" "0.138622425584783" "-0.268106330991304" "-0.0570410865136957" "-0.077617393146087" "-0.16394489726087" "0.135465563932609" "0.135465563932609" "-0.0418872609934783" "-0.22448414468913" "-0.407132335434783" "0.186441733869565" "-0.308161634195652" "0.137797082826087" "0.0116076206369565" "0.202030312067391" "0.0524266223130435" "-0.0127039720456522" "-0.365287434717391" "-0.0980112293695652" "-0.393681484543478" "-0.073632510748913" "-0.27341297456087" "-0.217100157608696" "-0.184392337071739" "-0.345453346086957" "-0.0645307165065217" "-0.012251230826087" "-0.408829745" "-0.074058597676087" "-0.477952428043478" "-0.0883598523695652" "-0.098966137976087" "-0.362903836717391" "-0.557755232826087" "-0.464722244347826" "-0.200293413058696" "0.156496646504348" "-0.341031811521739" "0.0671367974165217" "-0.948404212173913" "-0.91705975" "-0.957632120217391" "0.0265530133695652" "-0.427053261304348" "-0.000796390123913043" "-0.259368686847826" "-0.307025006304348" "-0.290951527065217" "-0.424567878478261" "-0.336212734130435" "-0.166976837182609" "-0.0168315506554348" "-0.0168315506554348" "-0.0667062199673913" "-0.158015229352174" "-0.438242556956522" "0.065301199843913" "-0.416940283043478" "0.158498018891304" "-0.00175391954565217" "-0.48848835173913" "0.095607049826087" "-0.293108364565217" "-0.416505886304348" "-0.0978142949695652" "0.161943997271739" "-0.0217472524521739" "-0.244738644567391" "-0.416615401304348"
"29.WALKING_DOWNSTAIRS" "29" "WALKING_DOWNSTAIRS" "-0.0981339984895833" "0.167383602458333" "-0.0760962952291667" "0.0919650454166667" "-0.9417361925" "0.000621016968750005" "-0.0140642983104167" "-0.023952574044375" "-0.0851045889895833" "0.0822244074666667" "-0.282077257508333" "-0.0671482305364583" "-0.0359648430270833" "-0.347807556958333" "0.1344811501875" "0.1344811501875" "-0.0307693372041667" "-0.26740979843125" "-0.59705704875" "-0.02122937175" "-0.266692150208333" "0.187438624270833" "0.1828974943125" "0.045375675810625" "0.0477867956520833" "-0.0977850659541667" "-0.411173451875" "-0.0986379156229167" "-0.206525790529167" "-0.135910897154167" "-0.2493097949625" "-0.463125032083333" "-0.199225894479167" "-0.319123137947917" "-0.376915788125" "-0.0201656502508333" "-0.124570482333333" "-0.0330868111229167" "-0.226997016354167" "-0.0797714324854167" "-0.0901423024833333" "-0.323024575098542" "-0.35123807045375" "-0.626675982083333" "-0.193278502525" "-0.12246346700625" "-0.223177999879167" "0.0958931996666667" "-0.91390306375" "-0.869300904791667" "-0.942252405416667" "-0.07734083835625" "-0.478764185" "-0.0291215392916667" "-0.390460137708333" "-0.311122615416667" "-0.30513151905" "-0.693469035833333" "-0.379769406458333" "-0.360547415" "-0.00596701511666667" "-0.00596701511666667" "-0.0827548079097917" "-0.2214187978125" "-0.620761133333333" "-0.239349053641667" "-0.262073242045833" "0.201404241604167" "-0.120381521220833" "-0.547320886875" "0.07959915284375" "-0.354872689583333" "-0.416165845833333" "-0.22628276841875" "0.105345117689583" "-0.011104716490625" "-0.292383646395833" "-0.594106395833333"
"30.WALKING_DOWNSTAIRS" "30" "WALKING_DOWNSTAIRS" "-0.0999781422322581" "-0.0577703163548387" "-0.126710371903226" "0.0288081674653226" "-0.958890388709677" "-0.00756110754193549" "-0.0118301423032258" "-0.226643901120968" "-0.0693112411951613" "0.0895767797064516" "-0.265923160895161" "-0.0496807640258064" "-0.0543595229322581" "-0.542764507096774" "-0.0135771208822581" "-0.0135771208822581" "-0.125283184512903" "-0.208267542032258" "-0.617662073548387" "-0.0216637054241935" "-0.25806736666129" "-0.0405257091567742" "-0.0640945645596774" "0.0428809889629032" "-0.0378538420067742" "-0.224992780432258" "-0.399688694032258" "-0.289802729403226" "-0.425051654887097" "-0.168340698203226" "-0.299568793364516" "-0.348065119677419" "-0.263720763854839" "-0.278386596338226" "-0.286467078274194" "-0.252762856822581" "0.00435065282580645" "-0.178535173268548" "-0.483525325177419" "-0.133124304612577" "-0.0549657488290323" "-0.252361882572581" "-0.254736607096774" "-0.645503942419355" "-0.271335127967742" "-0.0272628077709677" "-0.217275690290323" "-0.131593679390484" "-0.918678752419355" "-0.87766706" "-0.960759232580645" "-0.194656096556452" "-0.467070153387097" "-0.262734477854839" "-0.285392416354839" "-0.29537036283871" "-0.278953982420968" "-0.613796303064516" "-0.498882854032258" "-0.538607997580645" "-0.195923005758065" "-0.195923005758065" "-0.198905532483871" "-0.132313951019355" "-0.643938337580645" "-0.0934682613774194" "-0.257393372287097" "-0.00461218965483871" "-0.217432019258065" "-0.535515048387097" "-0.132780585887097" "-0.255732054951613" "-0.371541476129032" "-0.226626779290323" "0.0231915013725806" "-0.07414415005" "-0.244729904617742" "-0.611540028225806"
"1.WALKING_UPSTAIRS" "1" "WALKING_UPSTAIRS" "-0.0973020020943396" "-0.35470802509434" "-0.362153364339623" "-0.075402939754717" "-0.956367027924528" "0.0194863076188679" "-0.0455625449113208" "-0.446843887735849" "-0.166170015088679" "0.0583595463981132" "-0.544871104528302" "-0.0421485884509434" "-0.0407125527654717" "-0.614786508490566" "-0.324970929245283" "-0.324970929245283" "-0.478991622075472" "-0.14861931805283" "-0.648553044339623" "-0.190976720811321" "-0.433349702075472" "-0.337428188679245" "-0.160697213516981" "-0.520114793584906" "0.18169210454717" "-0.41344458754717" "-0.685474353962264" "-0.461907025849057" "-0.509495531698113" "-0.551104284150943" "-0.2262545659" "-0.319474609056604" "-0.453597213018868" "-0.565892490754717" "-0.473574786603774" "-0.133373904258491" "-0.1135742048" "-0.416260101509434" "-0.285599666826415" "-0.533059853773585" "-0.363579661132075" "-0.182985518264151" "-0.160914224732075" "-0.693930521509434" "-0.438559574169811" "-0.00232026501698113" "-0.0194792388471698" "-0.402832782264151" "-0.952849233207547" "-0.912379410377358" "-0.958245005283019" "-0.378274426037736" "-0.706593530943396" "-0.428955456603774" "0.00410518379811321" "-0.50716867490566" "-0.550783629245283" "-0.601696656226415" "-0.606332002264151" "-0.604335497735849" "-0.388241179056604" "-0.388241179056604" "-0.520923938490566" "-0.0405582347754717" "-0.664196540943396" "0.0217695106566038" "0.0859565543849057" "-0.344288335471698" "-0.381777065283019" "-0.726040200754717" "-0.354504011509434" "0.151538905566038" "-0.57170784" "-0.499739841320755" "-0.326593149433962" "-0.447195782641509" "-0.163203648528302" "-0.640844403773585"
"2.WALKING_UPSTAIRS" "2" "WALKING_UPSTAIRS" "-0.152513899520833" "-0.304376406458333" "-0.416214890416667" "-0.195888238891667" "-0.934407739791667" "-0.00970985514333333" "0.01948143925" "-0.276121886479167" "-0.0320883097395833" "0.0688374021666667" "-0.439253058958333" "-0.0424053708458333" "-0.0445157481625" "-0.464854363125" "-0.205977045295833" "-0.205977045295833" "-0.21738939458125" "-0.377532167604167" "-0.597291719166667" "0.00992445881854167" "-0.281001986202083" "-0.320582414375" "-0.0618894458958333" "-0.236589092316958" "-0.00869801639891667" "-0.1878421317125" "-0.522728063333333" "-0.365415441458333" "-0.287688885375" "-0.374218484791667" "-0.479857777708333" "-0.488086123958333" "-0.248601122" "-0.476358845625" "-0.130357850675" "-0.0773418117291667" "-0.0920206135541667" "-0.36672824375" "-0.46785115375" "-0.2604238389625" "-0.223830448503333" "-0.438620401875" "-0.292661082145833" "-0.621820202916667" "-0.262445192305625" "0.108027279889583" "-0.112121021220833" "-0.361106808541667" "-0.92376745375" "-0.878004056875" "-0.935984259583333" "-0.185648954220833" "-0.5737463525" "-0.310505535875" "-0.466298336666667" "-0.163995791679167" "-0.468730469375" "-0.645491337708333" "-0.467595961041667" "-0.480682447291667" "-0.361505067708333" "-0.361505067708333" "-0.313953077666667" "-0.3131551213125" "-0.629021841875" "0.0848802791083333" "-0.09454497643125" "-0.2710237351875" "-0.243554146666667" "-0.625090981458333" "-0.192798072608333" "-0.459758488958333" "-0.218072471479167" "-0.395268701666667" "-0.208576495108333" "-0.173454664739583" "-0.416696958541667" "-0.583401111875"
"3.WALKING_UPSTAIRS" "3" "WALKING_UPSTAIRS" "-0.110064863437288" "-0.313123437627119" "-0.382851153728814" "-0.162943955254237" "-0.944040819322034" "0.0397249270484746" "0.0208205538101695" "-0.458364616949153" "-0.139275405637288" "0.0215603697" "-0.456039262525424" "-0.0400372510491525" "-0.0498180874305085" "-0.507270757966102" "-0.333597432542373" "-0.333597432542373" "-0.439020591694915" "-0.408886653186441" "-0.718028040338983" "-0.0788094156644068" "-0.504494528474576" "-0.285333024050847" "-0.100019162177966" "-0.278895911347458" "0.244773572830508" "-0.283772547471017" "-0.677314534067797" "-0.486446509661017" "-0.453789820355932" "-0.442664136271186" "-0.197298854916949" "-0.637293508305085" "-0.431503361525424" "-0.484820991355932" "-0.339321487559322" "-0.102013834094915" "-0.0439521537423729" "-0.447994369152542" "-0.422657510271186" "-0.48060920220339" "-0.165041332915254" "-0.445181802430508" "-0.340602416683051" "-0.740033436271186" "-0.233610264984746" "0.0116280813372881" "-0.369754604067797" "-0.359018922542373" "-0.909825953898305" "-0.909469675084746" "-0.944901780169492" "-0.251680364540678" "-0.708551711864407" "-0.429166237288136" "-0.582742845932203" "-0.492327305084746" "-0.463584599850847" "-0.775774143389831" "-0.573433947627119" "-0.505488541864407" "-0.419704312372881" "-0.419704312372881" "-0.472093492033898" "-0.354803524718644" "-0.73416703440678" "-0.00803987529661017" "-0.350797226271186" "-0.327441936101695" "-0.268191523644068" "-0.738705863898305" "-0.389610276440678" "-0.556045947118644" "-0.561097649661017" "-0.414093144915254" "-0.308042268389831" "-0.427003477457627" "-0.416705723340678" "-0.712722032033898"
"4.WALKING_UPSTAIRS" "4" "WALKING_UPSTAIRS" "-0.114219455519231" "-0.204933042903846" "-0.232944304615385" "0.0841675382884615" "-0.958495235576923" "0.0234018993153846" "0.00340280836730769" "-0.380488027307692" "-0.0859471683596154" "0.0843753843384615" "-0.454431043269231" "-0.0390508828865385" "-0.0722496260807692" "-0.533666803846154" "-0.212012300480769" "-0.212012300480769" "-0.437261477884615" "-0.510974134423077" "-0.755270457692308" "-0.117109161492308" "-0.524655722692308" "-0.173217219014423" "-0.0662348475480769" "-0.230536706554615" "0.178873803561538" "-0.297805187243462" "-0.690106934230769" "-0.396762584807692" "-0.39270192625" "-0.319649297096154" "-0.0702316861384615" "-0.684310201538462" "-0.350765737115385" "-0.483548693461538" "-0.491527600961538" "-0.130134208057692" "-0.0446021155288462" "-0.301005898461538" "-0.203767377802115" "-0.497324087307692" "-0.361655783519231" "-0.552489628846154" "-0.377440624730769" "-0.794209483076923" "-0.465247351730769" "-0.0666899105180769" "-0.372137777692308" "-0.308203036923077" "-0.923376019038462" "-0.919619453269231" "-0.959893172884615" "-0.281543175326923" "-0.726495311923077" "-0.353471385384615" "-0.551185569230769" "-0.360811047884615" "-0.468334979230769" "-0.840722752692308" "-0.556236584807692" "-0.512901916730769" "-0.289167169615385" "-0.289167169615385" "-0.469512080769231" "-0.465924799423077" "-0.765069869038462" "-0.101434446040385" "-0.345109817692308" "-0.207229546557692" "-0.314525030788462" "-0.762772175" "-0.311554681923077" "-0.489824279230769" "-0.424533512307692" "-0.398766350769231" "-0.223144750365385" "-0.409987039423077" "-0.510848904423077" "-0.755965164423077"
"5.WALKING_UPSTAIRS" "5" "WALKING_UPSTAIRS" "-0.107471453914894" "-0.0457237779851064" "-0.265942569148936" "-0.0232035364248936" "-0.95357996893617" "0.0140130363106383" "-0.025590953282766" "-0.223896564340426" "-0.117195551802128" "0.0424442819489362" "-0.443342262340426" "-0.0559895777393617" "-0.0534895401" "-0.305245202489362" "-0.136736383765957" "-0.136736383765957" "-0.310186545957447" "-0.354687870212766" "-0.557988065531915" "0.0728903158085106" "-0.457470676808511" "-0.00473819670425532" "-0.122487323859574" "-0.135264615917021" "0.253125244940426" "-0.19681792087234" "-0.606717464680851" "-0.22532784293617" "-0.577009359574468" "-0.339640932702128" "-0.0410044857723404" "-0.516609046808511" "-0.139801393244681" "-0.501685580212766" "-0.138063832148936" "0.0608132840234043" "-0.370859386702128" "-0.254091927148936" "-0.219670624510638" "-0.378616675957447" "-0.257141162204255" "-0.440445051914894" "-0.512345191297872" "-0.572485019787234" "-0.0302964523404255" "0.185022459476596" "-0.308938978787234" "-0.116970666051064" "-0.900511719787234" "-0.92141958" "-0.954810793191489" "-0.125026612744681" "-0.63836903212766" "-0.1869359622" "-0.440345826382979" "-0.26545133312766" "-0.460261601914894" "-0.631822048297872" "-0.282154378489362" "-0.277835442085106" "-0.221703392791489" "-0.221703392791489" "-0.360660819574468" "-0.290119265382979" "-0.571104799787234" "0.165037631180851" "-0.28925665906383" "-0.0555081922204255" "-0.105311152804255" "-0.668825711276596" "-0.124196234568085" "-0.403486393191489" "-0.380378006808511" "-0.319869730510638" "-0.153174146129787" "-0.284831856723404" "-0.338606258723404" "-0.554917582553191"
"6.WALKING_UPSTAIRS" "6" "WALKING_UPSTAIRS" "-0.122082438784314" "-0.0501350188513725" "-0.340732608823529" "-0.0184608964392157" "-0.959399425098039" "0.00371343419607843" "-0.00237816579411765" "-0.180301156098039" "-0.0518981989072549" "0.0664234025976471" "-0.321973723647059" "-0.0457705354509804" "-0.0576800048435294" "-0.186763293747059" "-0.0791508842176471" "-0.0791508842176471" "-0.169970363039216" "-0.199893710196078" "-0.440079851313725" "0.0978035099588235" "-0.42724809972549" "-0.0211335627276471" "-0.0948830032690196" "-0.0667867912058824" "0.0873111705901961" "-0.122991594331373" "-0.549314615882353" "-0.186815074235294" "-0.501170339607843" "-0.401683801941176" "-0.124202895880392" "-0.329653779629412" "-0.0464142110215686" "-0.390248128039216" "-0.129471190964706" "0.0102927666117647" "-0.332208310980392" "-0.222161433666667" "-0.342725667039216" "-0.177734840922353" "-0.0246468187254902" "-0.318173892545098" "-0.524011083137255" "-0.455937719019608" "-0.0148968279803922" "0.189276117327451" "-0.353519514896078" "-0.116208269846275" "-0.912900683137255" "-0.906196352156863" "-0.96040248627451" "-0.0413994646723529" "-0.560830688235294" "-0.180996373352941" "-0.315799901607843" "-0.18390018167451" "-0.344700049509804" "-0.486494120980392" "-0.170814790834118" "-0.168287587647059" "-0.184551820803922" "-0.184551820803922" "-0.22220440752549" "-0.128513187078431" "-0.460711344509804" "0.159123777172549" "-0.36587418445098" "-0.00763725503137255" "-0.0169811409705882" "-0.571673957058824" "-0.056300973972549" "-0.31361857145098" "-0.309998085098039" "-0.172342011139216" "-0.0897732994216471" "-0.119634867262745" "-0.194780533235294" "-0.430075002470588"
"7.WALKING_UPSTAIRS" "7" "WALKING_UPSTAIRS" "-0.143769688803922" "-0.29487297445098" "-0.240950944117647" "-0.403599709607843" "-0.932823053333333" "-0.000812387078431372" "-7.4519666666666e-05" "-0.415153115882353" "-0.00247161973" "0.139217071509804" "-0.363853236862745" "-0.0482219105196078" "-0.072451747827451" "-0.616812659215686" "-0.33474460745098" "-0.33474460745098" "-0.471265710980392" "-0.418144852156863" "-0.67642807254902" "-0.381590523137255" "-0.317461021372549" "-0.279870086215686" "-0.135079176790196" "-0.273730521360588" "-0.0412339197941176" "-0.53707567" "-0.581764526862745" "-0.426974025686275" "-0.425313822294118" "-0.62755547372549" "0.0971318494627451" "-0.567920266470588" "-0.408150266666667" "-0.368636961470588" "-0.0541175360431373" "-0.346105575254902" "0.219429055882353" "-0.415307106666667" "-0.260040341627451" "-0.497441363137255" "-0.14471724507451" "-0.444994481882353" "-0.156073455817059" "-0.704090967843137" "-0.269128858409804" "-0.32616002254902" "-0.145665025639216" "-0.337431570196078" "-0.939774255490196" "-0.881675909607843" "-0.934087185490196" "-0.519897595686274" "-0.60780843627451" "-0.402651553333333" "-0.572996820784314" "-0.348980051411765" "-0.364868606490196" "-0.671243739607843" "-0.682184175686275" "-0.627746210588235" "-0.409951070196078" "-0.409951070196078" "-0.507682719215686" "-0.358575809529412" "-0.708186210980392" "-0.341025552941176" "-0.124912269443137" "-0.259687715845098" "-0.53419130254902" "-0.631919608823529" "-0.370592555882353" "-0.579964614705882" "-0.393062890647059" "-0.380604766470588" "-0.348748607352941" "-0.44870565627451" "-0.455061173529412" "-0.675215943529412"
"8.WALKING_UPSTAIRS" "8" "WALKING_UPSTAIRS" "-0.11512211995122" "-0.171712174634146" "-0.291341491707317" "-0.192306960631707" "-0.926673287804878" "0.014120592097561" "-0.0674583919268293" "-0.186618895268293" "-0.204205356087805" "-0.0724546025804878" "-0.367428367219512" "-0.027919577097561" "-0.0534090382439024" "-0.40507069195122" "-0.227200254219512" "-0.227200254219512" "-0.228296364146341" "-0.109327923829268" "-0.493975031707317" "0.263431399878049" "-0.0729496941121951" "-0.175284990170732" "-0.100254405917073" "-0.191852656439024" "0.0555395271292683" "-0.0257952590634146" "-0.386655803658537" "-0.24733661795122" "-0.344029932341463" "-0.368783012195122" "-0.254511719585366" "-0.113162144460976" "0.16597418695122" "-0.409955580780488" "-0.184403755490244" "-0.296234666504878" "-0.236156606839512" "-0.409282851707317" "-0.519284040536585" "-0.379266499780488" "-0.593701504390244" "-0.183325647134146" "-0.294064107463415" "-0.575733290731707" "-0.495114355365854" "0.348768733170732" "0.121187278790244" "-0.216100764902439" "-0.931032068536585" "-0.876168930487805" "-0.927339994146341" "-0.0123501104926829" "-0.447518179097561" "-0.150063613097561" "-0.0666980861414634" "0.337526477436585" "-0.388051188390244" "-0.424675673414634" "-0.430366658780488" "-0.387115099268293" "-0.319688183658537" "-0.319688183658537" "-0.281828106585366" "-0.0296578486609756" "-0.505919726097561" "0.30540146" "0.133766193578049" "-0.145795859663415" "-0.0700821464439024" "-0.508248316829268" "-0.0943214966292683" "-0.0478802512585366" "0.263202878429268" "-0.25638843484878" "-0.256473526829268" "-0.220714914153659" "-0.132663931829268" "-0.490500203658537"
"9.WALKING_UPSTAIRS" "9" "WALKING_UPSTAIRS" "-0.125219003959184" "-0.36144437755102" "-0.0377947824285714" "-0.266009866857143" "-0.954383557142857" "0.00126612218367347" "0.00766046602367347" "-0.335291644693878" "-0.0412587909579592" "0.14569462592449" "-0.343976630734694" "-0.0302797452408163" "-0.0236327911183673" "-0.660419534285714" "-0.400222037142857" "-0.400222037142857" "-0.445485397959184" "-0.425839761428571" "-0.748651255510204" "-0.405022798163265" "-0.384710423408163" "-0.369815777346939" "-0.247086151469388" "-0.215203992816327" "-0.278053382591837" "-0.608498592040816" "-0.615125710612245" "-0.327421989591837" "-0.52927597244898" "-0.547022216326531" "0.000883449875510203" "-0.499159202857143" "-0.327698671183673" "-0.361626377102041" "-0.414946340204082" "-0.507490866734694" "0.0639090328322449" "-0.509929461428571" "-0.485569017489796" "-0.484935752040816" "-0.254025189632653" "-0.456841325204082" "-0.281019388938775" "-0.787781590816326" "-0.50006150244898" "-0.302206203816327" "-0.253434083542857" "-0.402154409387755" "-0.901317321632653" "-0.89407107877551" "-0.954435607755102" "-0.586147012244898" "-0.647296002040816" "-0.309042786918367" "-0.400859067959184" "-0.138176481058776" "-0.342788586163265" "-0.708604774693878" "-0.65711420122449" "-0.652088643469388" "-0.486709457755102" "-0.486709457755102" "-0.474557246938775" "-0.359091064081633" "-0.756373094081633" "-0.297641062755102" "-0.244081808302041" "-0.261493769693878" "-0.590112916530612" "-0.677831082857143" "-0.255612595530612" "-0.352033091612245" "-0.165554554220408" "-0.323057719693878" "-0.377528037959184" "-0.411633873469388" "-0.423246830714286" "-0.740162925102041"
"10.WALKING_UPSTAIRS" "10" "WALKING_UPSTAIRS" "-0.118180420834043" "-0.161591924234043" "-0.0565670278723404" "0.0227527702016383" "-0.959216072340425" "0.0266314282191489" "-0.0513375831851064" "-0.187220175510638" "-0.0954600216446809" "0.0879664182957447" "-0.308534708121277" "-0.0372348522521277" "-0.036502173787234" "-0.427291343617021" "-0.211537480214383" "-0.211537480214383" "-0.226010197889362" "-0.113062673542979" "-0.618272355319149" "-0.0390688222212766" "-0.301206408085106" "-0.171957349438298" "-0.0035449232893617" "-0.289969419042553" "-0.0214817691212766" "-0.206872839212766" "-0.553230667234043" "-0.247598320858298" "-0.370854829787234" "-0.328583308468085" "-0.333268645851064" "-0.235858986212766" "-0.262763367170213" "-0.34130162006383" "-0.421428722680851" "-0.135478697270213" "-0.110519491638298" "-0.361437534680851" "-0.449782622340426" "-0.334365043829787" "-0.385212671680851" "-0.166969377765957" "-0.257559653893617" "-0.67129056212766" "-0.428746670212766" "-0.00555287692765957" "-0.0738744931340426" "-0.215119113212766" "-0.937039417446809" "-0.864745838297872" "-0.960820662978723" "-0.177803083425532" "-0.607520480212766" "-0.181765060444681" "0.0411724668680851" "-0.320509332297872" "-0.320173713744681" "-0.60462905787234" "-0.482244799361702" "-0.413872624468085" "-0.299405033617021" "-0.299405033617021" "-0.296263859893617" "-0.018410212212766" "-0.639660338510638" "-0.051628469647234" "-0.0342347233914894" "-0.109265107006383" "-0.202796129097872" "-0.662894135319149" "-0.0766956422638298" "0.171735785297872" "-0.403822082765957" "-0.233978385808511" "-0.230683346212766" "-0.212984425446809" "-0.128509983978723" "-0.614759832553191"
